vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__14,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,1,heater_322,0,0,617611.562500,12030.075195,21672875.000000,88123.921875,115367.281250,123641.632812,18275.271484,69414.320312,103917.187500,129949.242188
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__15,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,1,heater_322,1,0,4638731.500000,72541.796875,97227.500000,700650.000000,401018.218750,318606.093750,72603.515625,147592.968750,173031.421875,191294.593750
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__16,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,1,heater_322,2,0,7733774.000000,96841.312500,127331.507812,1004413.937500,509706.312500,386050.906250,90459.367188,186861.312500,215851.609375,228418.468750
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__17,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,1,heater_322,3,0,10549903.000000,109871.242188,145330.687500,1202583625.000000,584808.687500,430071.406250,102481.984375,219601.109375,241509.437500,254283.578125
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__18,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,1,heater_322,4,0,11932993.000000,118491.093750,155954.921875,1302384.750000,612623375.000000,445217.406250,106844.742188,233576.640625,260493.515625,267432.750000
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__19,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,1,heater_322,5,0,13244947.000000,120840.218750,158415.843750,1356740625.000000,628413625.000000,452596.687500,108681.804688,247642.078125,270184.687500,280624.843750
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__20,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,1,heater_322,6,0,13964628.000000,123821.039062,162798.093750,1399863.250000,645039375.000000,458987.000000,110726.640625,252777.093750,278563.656250,286995.531250
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__21,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,1,heater_322,7,0,14570031.000000,124000.968750,163892.453125,1401300.000000,639600.250000,450505.937500,109942.023438,257934.515625,281783.156250,292655.031250
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__22,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,1,heater_322,8,0,14837220.000000,124000.968750,163578.281250,1414364625.000000,648101.250000,450505.937500,109308.281250,259109.312500,286033.531250,295185.937500
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__23,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,1,heater_322,9,0,15678469.000000,124908.515625,163892.453125,1439718.750000,652437.062500,454404.250000,109518.718750,263306.750000,288694.656250,298803625.000000
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__24,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,1,heater_322,10,0,15906796.000000,125091.617188,164842.234375,1426183875.000000,645649.437500,448729.187500,109871.242188,262295.093750,286754.406250,295697375.000000
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__25,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,1,heater_322,11,0,15757634.000000,124453.085938,164049.984375,1433671625.000000,633075.750000,435837.406250,108130.937500,260493.515625,286033.531250,296983.750000
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__26,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,1,heater_322,12,0,14948905.000000,122400.187500,160652.656250,1395570.750000,619292.437500,427914.750000,106577.851562,260096.515625,284365.468750,296725.593750
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__27,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,1,heater_322,13,0,15734934.000000,122312.468750,160955.671875,1405628.000000,620982.437500,427111.562500,105719.593750,259700.734375,285316.250000,294168.343750
