vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__28,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,2,heater_503,0,1,173383.000000,29217.074219,106312.289062,33015.218750,132883.468750,250918.890625,390467125.000000,1053227.000000,4861721.000000,630153875.000000
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__29,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,2,heater_503,1,0,173383.000000,65826.687500,177162625.000000,81789.140625,181303.109375,319202.000000,513927.218750,1563657125.000000,7739253.500000,888696.000000
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__30,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,2,heater_503,2,0,213422.265625,82182.984375,216261875.000000,107789.476562,220737.234375,346062.843750,548620.437500,1651612875.000000,8497925.000000,942692.750000
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__31,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,2,heater_503,3,0,221597.062500,87045.226562,229339.312500,119990625.000000,248182.265625,379399.781250,588844.187500,1821253875.000000,9637647.000000,1020174375.000000
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__32,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,2,heater_503,4,0,230112.359375,90651.554688,236162.359375,126108375.000000,260096.515625,385832.718750,589352.500000,1834714.500000,9749479.000000,1027854.437500
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__33,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,2,heater_503,5,0,229957.328125,90651.554688,237807.703125,129949.242188,275639.312500,388246.437500,595521.937500,1847125125.000000,9801974.000000,1027081.250000
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__34,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,2,heater_503,6,0,225104.421875,90172.593750,237476.812500,132060875.000000,285316.250000,391811.750000,595002875.000000,1886688125.000000,10570323.000000,1053227.000000
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__35,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,2,heater_503,7,0,223336.968750,89136.492188,234378.578125,131856.812500,288450.718750,388688.562500,582811625.000000,1834714.500000,10026928.000000,1022466.312500
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__36,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,2,heater_503,8,0,217502125.000000,87134.101562,230112.359375,130946.289062,291405.812500,384962.406250,581818.187500,1804405.250000,9758189.000000,1011108375.000000
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__37,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,2,heater_503,9,0,217779.671875,85475.796875,226749.328125,131147.546875,293915.031250,384745.437500,578858125.000000,1818827.750000,9917676.000000,1027854.437500
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__38,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,2,heater_503,10,0,213422.265625,84796.289062,224512.171875,129949.242188,295953.750000,379610.750000,573508.812500,1782031.750000,9855038.000000,1021701.187500
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__39,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,2,heater_503,11,0,212889.812500,83714.843750,220309.812500,128675.546875,294676.250000,377302875.000000,555314.562500,1738908875.000000,9697544.000000,975702.687500
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__40,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,2,heater_503,12,0,204718.109375,81946.226562,217087125.000000,127331.507812,295441.437500,365322875.000000,549503625.000000,1715961.500000,9199326.000000,958577125.000000
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__41,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,2,heater_503,13,0,200863.078125,80859125.000000,215442875.000000,125736.742188,294168.343750,362991.843750,546862.500000,1702056875.000000,9364961.000000,963991.500000
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L1__42,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,2,heater_503,14,1,198065.765625,79800.500000,209879.078125,126295.015625,291904.218750,355062.406250,531533875.000000,1626042125.000000,8856216.000000,963991.500000
