vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__59,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,1,1,0,206019.437500,73934.050781,170792.781250,94160.398438,218495.929688,148801152.343750,634135.843750,2425486.125000,17389500.000000,1785852.125000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__60,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,2,2,0,277402.687500,97592.351563,208001.742188,119776.101563,257495.039062,367379.453125,336215496.531250,2750629.625000,20475134.000000,2003946.375000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__61,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,3,3,0,298851.937500,106578.496093,223684.171875,133330.554688,284176.875000,386022.031250,736225.218750,2905057.250000,21563128.000000,1025872903.250000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__62,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,4,4,0,307221.000000,109539.597657,228228.359375,140292.460938,300174.000000,396072.546875,759825.968750,3133751.750000,23235110.000000,2216661.500000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__63,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,5,5,0,312649.546875,111765.234375,131958379.648438,144396.312500,314616.703125,399849.437500,756744.031250,3098315.750000,24335040.000000,2272629.000000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__64,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,6,6,0,314324.265625,111821.082031,230925.414062,146161.085938,148408027.953125,398533.140625,746239.312500,2981812.375000,22426898.000000,1005526376.375000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__65,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,7,7,0,300082.750000,109081.335938,227494.750000,66937395.421875,322453.250000,388279.906250,703900125.000000,2752118.625000,20903809.000000,1963918.375000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__66,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,8,8,0,286586.609375,105270.050781,96965493.921875,144296.304688,149316029.968750,387693500.000000,710605.375000,2749833.125000,20914779.000000,1967961.125000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__67,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,9,9,0,283402.187500,104217.062500,219605.906250,144673.804688,323993.390625,211351652.953125,339200206.656250,2595147.125000,19153723.000000,1802862875.000000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__68,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,10,10,0,269256.250000,52939751.441406,95821863.335938,141838.988281,330439.859375,216165903.578125,352862975.875000,2749600.375000,20474594.000000,887975170.875000
