vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L1__105,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,5,heater_412,0,0,1926622.750000,29297.322266,215851.609375,28306.058594,81321.476562,137486.578125,163265.312500,44568.246094,158122.296875,213689.484375
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L1__106,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,5,heater_412,1,0,10843150.000000,109942.023438,669718.750000,91526.632812,322519.687500,298020.968750,292906.187500,107585625.000000,239476.140625,273212375.000000
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L1__107,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,5,heater_412,2,0,16347219.000000,131147.546875,787692.312500,109659.453125,397284.187500,332251.781250,317716.406250,123552125.000000,278563.656250,308805.781250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L1__108,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,5,heater_412,3,0,20183554.000000,141124.593750,837970.562500,116310.765625,424720.031250,346766.000000,325907.062500,130147.429688,303857.562500,333550.500000
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L1__109,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,5,heater_412,4,0,22723994.000000,148105.296875,864499.812500,120329.023438,443770.312500,351045.593750,331606.218750,134453.781250,319500.781250,349965.812500
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L1__110,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,5,heater_412,5,0,25650098.000000,152199.765625,883520.250000,121701.921875,451101.312500,352860.093750,332575.500000,136061.656250,331284375.000000,359929.687500
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L1__111,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,5,heater_412,6,0,27215946.000000,153569.281250,911843.250000,122312.468750,453800125.000000,357666.781250,331606.218750,137597.421875,340538.750000,375435375.000000
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L1__112,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,5,heater_412,7,0,28163300.000000,155670.421875,922938.250000,122840.687500,458987.000000,357292.406250,334203.656250,137486.578125,343970.437500,380457.000000
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L1__113,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,5,heater_412,8,0,29062528.000000,155954.921875,938158.500000,123373.492188,459605.031250,356545.968750,333550.500000,137708.453125,347472.000000,380881.531250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L1__114,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,5,heater_412,9,0,29735028.000000,157248.156250,941392.812500,122840.687500,456836.937500,354693.468750,330963.156250,136935.015625,355432.156250,387585.156250
